,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_renovated,street,city,statezip,country,ratio,estimate_bedrooms
1066,220000.0,3.0,1.0,1060.0,9126,1.0,0.0,2.0,5.0,1060.0,0.0,0.0,1122 Harding St,Enumclaw,WA 98022,USA,353.3333333333333,1.6905901116427433
1067,230000.0,5.0,2.0,1930.0,6120,1.5,0.0,0.0,3.0,1930.0,0.0,1969.0,10645 2nd Ave SW,Seattle,WA 98146,USA,386.0,3.0781499202551834
1068,385500.0,3.0,2.0,1540.0,7947,1.0,0.0,0.0,3.0,1120.0,420.0,2004.0,9215 NE 183rd St,Bothell,WA 98011,USA,513.3333333333334,2.456140350877193
1069,895000.0,5.0,3.0,2876.0,13927,1.0,0.0,2.0,4.0,1970.0,906.0,0.0,5558 W Mercer Way,Mercer Island,WA 98040,USA,575.2,4.586921850079745
1070,368250.0,3.0,2.5,2150.0,7484,2.0,0.0,0.0,3.0,2150.0,0.0,2000.0,932 223rd Pl NE,Sammamish,WA 98074,USA,716.6666666666666,3.4290271132376398
1071,249900.0,2.0,1.0,1140.0,5500,1.0,0.0,0.0,3.0,1140.0,0.0,2012.0,9412 24th Ave SW,Seattle,WA 98106,USA,570.0,1.8181818181818181
1072,350000.0,3.0,1.5,980.0,7790,1.0,0.0,0.0,5.0,980.0,0.0,0.0,9753 NE 127th Pl,Kirkland,WA 98034,USA,326.6666666666667,1.5629984051036683
1073,175000.0,3.0,1.75,1230.0,13056,1.0,0.0,0.0,4.0,1230.0,0.0,0.0,31649-31799 44th Ave S,Auburn,WA 98001,USA,410.0,1.9617224880382775
1074,270000.0,3.0,1.75,1390.0,10905,1.0,0.0,0.0,3.0,860.0,530.0,2000.0,5601-5605 21st Ave SW,Seattle,WA 98106,USA,463.3333333333333,2.2169059011164274
1075,495000.0,3.0,3.5,2380.0,6250,2.0,0.0,3.0,3.0,1670.0,710.0,0.0,6521-6599 S Norfolk St,Seattle,WA 98118,USA,793.3333333333334,3.79585326953748
1076,1580000.0,3.0,3.25,3690.0,7200,2.0,0.0,0.0,3.0,3690.0,0.0,0.0,440 8th Ave,Kirkland,WA 98033,USA,1230.0,5.885167464114833
1077,542500.0,5.0,3.25,3010.0,1074218,1.5,0.0,0.0,5.0,2010.0,1000.0,0.0,16200-16398 252nd Ave SE,Issaquah,WA 98027,USA,602.0,4.800637958532695
1078,330000.0,3.0,1.0,1250.0,9126,1.0,0.0,0.0,3.0,1250.0,0.0,2010.0,17510 194th Ave NE,Woodinville,WA 98077,USA,416.6666666666667,1.9936204146730463
1079,1003000.0,4.0,2.75,2290.0,6120,2.0,0.0,0.0,4.0,2170.0,120.0,1993.0,124 NE 63rd St,Seattle,WA 98115,USA,572.5,3.6523125996810206
1080,299800.0,2.0,1.0,790.0,5240,1.0,0.0,0.0,4.0,790.0,0.0,1968.0,8041-8299 Beacon Ave S,Seattle,WA 98118,USA,395.0,1.2599681020733653
1081,299900.0,3.0,2.5,2720.0,6014,2.0,0.0,0.0,3.0,2720.0,0.0,0.0,29820 125th Pl SE,Auburn,WA 98092,USA,906.6666666666666,4.3381180223285485
1082,691000.0,4.0,2.75,2550.0,8632,1.0,0.0,0.0,3.0,1700.0,850.0,2002.0,4118 107th Pl NE,Kirkland,WA 98033,USA,637.5,4.0669856459330145
1083,195000.0,2.0,1.0,1080.0,3899,1.0,0.0,0.0,4.0,1080.0,0.0,0.0,24807 10th Ave S,Des Moines,WA 98198,USA,540.0,1.722488038277512
1084,405000.0,3.0,1.75,2470.0,9620,1.0,0.0,1.0,4.0,1570.0,900.0,0.0,1018 S 226th St,Des Moines,WA 98198,USA,823.3333333333334,3.9393939393939394
1085,360000.0,2.0,0.75,850.0,7710,1.0,0.0,2.0,5.0,550.0,300.0,1988.0,2458 S Ferdinand St,Seattle,WA 98108,USA,425.0,1.3556618819776713
1086,256750.0,3.0,2.5,1990.0,8991,1.0,0.0,0.0,3.0,1570.0,420.0,2010.0,23255 133rd Ave SE,Kent,WA 98042,USA,663.3333333333334,3.1738437001594897
1087,332500.0,3.0,2.25,1800.0,10500,2.0,0.0,0.0,3.0,1800.0,0.0,0.0,23902 231st Pl SE,Maple Valley,WA 98038,USA,600.0,2.8708133971291865
1088,975000.0,5.0,4.0,4850.0,36450,2.0,0.0,0.0,3.0,4850.0,0.0,2004.0,13600 NE 36th Pl,Bellevue,WA 98005,USA,970.0,7.735247208931419
1089,218000.0,3.0,1.0,1020.0,7874,1.0,0.0,0.0,3.0,1020.0,0.0,2001.0,9455 8th Ave SW,Seattle,WA 98106,USA,340.0,1.6267942583732058
1090,429000.0,3.0,2.5,2420.0,49928,2.0,0.0,0.0,3.0,1860.0,560.0,0.0,24998 SE 155th Pl,Issaquah,WA 98027,USA,806.6666666666666,3.8596491228070176
1091,589000.0,4.0,2.5,2910.0,5776,2.0,0.0,2.0,3.0,2910.0,0.0,2006.0,6907 Fairway Ave SE,Snoqualmie,WA 98065,USA,727.5,4.641148325358851
1092,255000.0,3.0,1.5,1060.0,9039,1.0,0.0,0.0,3.0,1060.0,0.0,2013.0,19300 142nd Pl SE,Renton,WA 98058,USA,353.3333333333333,1.6905901116427433
1093,668750.0,4.0,2.5,2340.0,6420,1.0,0.0,2.0,3.0,1590.0,750.0,2000.0,2148 NW 197th St,Shoreline,WA 98177,USA,585.0,3.7320574162679425
1094,344500.0,4.0,2.75,1800.0,5453,1.0,0.0,0.0,3.0,1050.0,750.0,0.0,1816 Talbot Rd S,Renton,WA 98055,USA,450.0,2.8708133971291865
1095,452000.0,4.0,2.0,1660.0,6150,1.0,0.0,0.0,3.0,850.0,810.0,2010.0,7308 28th Ave SW,Seattle,WA 98126,USA,415.0,2.6475279106858056
1096,540000.0,3.0,1.75,1300.0,62290,1.0,0.0,0.0,3.0,1300.0,0.0,2009.0,26933 NE Union Hill Rd,Redmond,WA 98053,USA,433.3333333333333,2.073365231259968
1097,246000.0,3.0,1.5,1780.0,23819,1.0,0.0,0.0,3.0,1780.0,0.0,0.0,12432 16th Ave S,Seattle,WA 98168,USA,593.3333333333334,2.8389154704944177
1098,535000.0,2.0,1.0,1030.0,4841,1.0,0.0,0.0,3.0,920.0,110.0,1969.0,1317 N 79th St,Seattle,WA 98103,USA,515.0,1.6427432216905902
1099,970000.0,4.0,3.25,2790.0,5420,1.0,0.0,3.0,3.0,1130.0,1660.0,2013.0,19400-19498 23rd Ave NW,Shoreline,WA 98177,USA,697.5,4.44976076555024
1100,430000.0,3.0,1.0,1150.0,3000,1.0,0.0,0.0,5.0,1150.0,0.0,0.0,945 N 80th St,Seattle,WA 98103,USA,383.3333333333333,1.8341307814992025
1101,520000.0,4.0,2.5,3290.0,11446,2.0,0.0,0.0,3.0,3290.0,0.0,0.0,8020 NE 153rd Pl,Kenmore,WA 98028,USA,822.5,5.247208931419458
1102,712000.0,4.0,2.5,3400.0,247421,2.0,0.0,0.0,3.0,3400.0,0.0,0.0,27728 SE 268th St,Ravensdale,WA 98051,USA,850.0,5.422647527910685
1103,450000.0,2.0,1.0,1200.0,4000,1.0,0.0,0.0,3.0,1070.0,130.0,1996.0,3026 37th Ave SW,Seattle,WA 98126,USA,600.0,1.9138755980861244
1104,220000.0,4.0,2.5,2160.0,8005,2.0,0.0,0.0,3.0,2160.0,0.0,0.0,767 Oakhurst Dr,Pacific,WA 98047,USA,540.0,3.444976076555024
1105,525000.0,3.0,1.0,1450.0,4000,1.0,0.0,1.0,4.0,950.0,500.0,0.0,5155 54th Ave S,Seattle,WA 98118,USA,483.3333333333333,2.3125996810207337
1106,1220000.0,4.0,2.5,3240.0,3600,2.0,0.0,0.0,3.0,2060.0,1180.0,0.0,2433 1st Ave N,Seattle,WA 98109,USA,810.0,5.167464114832536
1107,540000.0,3.0,2.0,1470.0,1691,2.0,0.0,0.0,3.0,1000.0,470.0,0.0,1032 NE 63rd St,Seattle,WA 98115,USA,490.0,2.3444976076555024
1108,600000.0,4.0,2.5,2360.0,5226,2.0,0.0,0.0,3.0,2360.0,0.0,0.0,8410 NE 124th St,Kirkland,WA 98034,USA,590.0,3.7639553429027113
1109,600000.0,3.0,2.25,2230.0,9053,2.0,0.0,0.0,4.0,2230.0,0.0,0.0,5718 147th Ave NE,Bellevue,WA 98007,USA,743.3333333333334,3.5566188197767143
1110,625000.0,4.0,2.5,2630.0,48706,2.0,0.0,0.0,3.0,2630.0,0.0,0.0,16021 NE 203rd Pl,Woodinville,WA 98072,USA,657.5,4.1945773524720895
1111,150000.0,3.0,1.0,1010.0,25000,1.0,0.0,0.0,3.0,1010.0,0.0,1963.0,10626 Kelly Rd NE,Carnation,WA 98014,USA,336.6666666666667,1.6108452950558214
1112,389999.0,3.0,2.25,1445.0,1471,2.0,0.0,0.0,3.0,1300.0,145.0,0.0,206 Lingering Pine Dr NW,Issaquah,WA 98027,USA,481.6666666666667,2.3046251993620417
1113,285000.0,3.0,1.75,2380.0,6000,1.5,0.0,0.0,3.0,1320.0,1060.0,1974.0,8723 S 117th St,Seattle,WA 98178,USA,793.3333333333334,3.79585326953748
1114,744000.0,4.0,2.75,2830.0,13059,2.0,0.0,0.0,3.0,2830.0,0.0,2006.0,26592 SE 15th St,Sammamish,WA 98075,USA,707.5,4.513556618819777
1115,700000.0,4.0,2.5,3010.0,46173,2.0,0.0,0.0,3.0,3010.0,0.0,0.0,4375 279th Ave NE,Redmond,WA 98053,USA,752.5,4.800637958532695
1116,318989.0,4.0,2.25,2000.0,9000,1.0,0.0,0.0,4.0,2000.0,0.0,2000.0,4231 SW 323rd St,Federal Way,WA 98023,USA,500.0,3.189792663476874
1117,556000.0,3.0,2.25,2020.0,3600,2.0,0.0,0.0,3.0,2020.0,0.0,2006.0,13031 NE 70th Dr,Kirkland,WA 98033,USA,673.3333333333334,3.221690590111643
1118,275000.0,3.0,2.5,2030.0,6326,2.0,0.0,0.0,3.0,2030.0,0.0,0.0,23418 SE 282nd Pl,Maple Valley,WA 98038,USA,676.6666666666666,3.237639553429027
1119,430000.0,3.0,2.75,2550.0,11160,2.0,0.0,0.0,3.0,2550.0,0.0,0.0,14540 5th Ave NE,Shoreline,WA 98155,USA,850.0,4.0669856459330145
1120,300000.0,2.0,1.0,970.0,13700,1.0,0.0,0.0,3.0,970.0,0.0,1998.0,9807 22nd Ave SW,Seattle,WA 98106,USA,485.0,1.547049441786284
1121,396450.0,3.0,1.75,1540.0,12446,1.0,0.0,0.0,5.0,1540.0,0.0,0.0,1106-1128 Lewis Ln SE,Issaquah,WA 98027,USA,513.3333333333334,2.456140350877193
1122,225000.0,2.0,1.0,1396.0,111949,1.0,0.0,0.0,3.0,1396.0,0.0,1997.0,24841 Redmond-Fall City Rd NE,Redmond,WA 98053,USA,698.0,2.2264752791068583
1123,700000.0,4.0,3.25,2780.0,7875,2.0,0.0,0.0,3.0,2780.0,0.0,0.0,543 N 138th St,Seattle,WA 98133,USA,695.0,4.433811802232855
1124,260000.0,6.0,2.0,2220.0,8797,1.0,0.0,0.0,3.0,2220.0,0.0,2004.0,142 11th St SE,Auburn,WA 98002,USA,370.0,3.54066985645933
1125,655000.0,4.0,3.5,2350.0,13402,2.0,0.0,3.0,3.0,1670.0,680.0,0.0,11221 NE 106th Pl,Kirkland,WA 98033,USA,587.5,3.748006379585327
1126,1185000.0,3.0,2.25,2760.0,40946,2.0,0.0,0.0,5.0,2760.0,0.0,0.0,13204 NE 45th St,Bellevue,WA 98005,USA,920.0,4.401913875598086
1127,1550000.0,3.0,2.5,4460.0,26027,2.0,0.0,0.0,3.0,4460.0,0.0,0.0,126th Ln NE,Kirkland,WA 98033,USA,1486.6666666666667,7.113237639553429
1128,413800.0,3.0,2.0,1440.0,4421,1.0,0.0,0.0,3.0,1440.0,0.0,0.0,23571-23613 NE Twinberry Way,Redmond,WA 98053,USA,480.0,2.2966507177033493
1129,950000.0,5.0,3.75,5330.0,6000,2.0,0.0,2.0,3.0,3570.0,1760.0,0.0,832 Summerhill Ridge Dr NW,Issaquah,WA 98027,USA,1066.0,8.50079744816587
1130,334990.0,4.0,2.5,2220.0,4228,2.0,0.0,0.0,3.0,2220.0,0.0,0.0,11283-11399 5th Ave SW,Seattle,WA 98146,USA,555.0,3.54066985645933
1131,2700000.0,5.0,4.75,5305.0,8401,2.0,0.0,2.0,3.0,3745.0,1560.0,0.0,1010 6th St W,Kirkland,WA 98033,USA,1061.0,8.460925039872409
1132,1030000.0,3.0,4.0,3880.0,13095,2.0,0.0,3.0,3.0,3700.0,180.0,0.0,8090 Juanita Dr NE,Kirkland,WA 98034,USA,1293.3333333333333,6.188197767145136
1133,1130000.0,4.0,3.25,3810.0,8519,1.0,0.0,1.0,3.0,2680.0,1130.0,0.0,10022 NE 110th St,Kirkland,WA 98033,USA,952.5,6.076555023923445
1134,556000.0,3.0,3.0,1960.0,1168,2.0,0.0,0.0,3.0,1600.0,360.0,0.0,1150 NE Park Dr,Issaquah,WA 98029,USA,653.3333333333334,3.1259968102073366
1135,360000.0,3.0,2.5,1530.0,1131,3.0,0.0,0.0,3.0,1530.0,0.0,0.0,933 N 97th St,Seattle,WA 98103,USA,510.0,2.4401913875598087
1136,480000.0,4.0,2.25,3250.0,34293,2.0,0.0,0.0,4.0,3250.0,0.0,0.0,28030 185th Pl SE,Kent,WA 98042,USA,812.5,5.18341307814992
1137,324000.0,3.0,2.5,1750.0,7208,2.0,0.0,0.0,3.0,1750.0,0.0,0.0,11201 SE 190th Pl,Renton,WA 98055,USA,583.3333333333334,2.7910685805422646
1138,1050000.0,4.0,3.25,3440.0,35021,2.0,0.0,0.0,3.0,3440.0,0.0,2009.0,11704 NE 41st St,Kirkland,WA 98033,USA,860.0,5.486443381180223
1139,275000.0,1.0,0.75,1170.0,14149,1.0,0.0,0.0,5.0,880.0,290.0,0.0,37316 W Lake Walker Dr SE,Enumclaw,WA 98022,USA,1170.0,1.8660287081339713
1140,180000.0,3.0,1.0,870.0,5330,1.0,0.0,0.0,3.0,870.0,0.0,2014.0,19654 SE 260th St,Covington,WA 98042,USA,290.0,1.38755980861244
1141,749000.0,4.0,2.5,2930.0,18199,2.0,0.0,0.0,3.0,2930.0,0.0,2006.0,1645 219th Pl SE,Sammamish,WA 98075,USA,732.5,4.67304625199362
1142,1600000.0,3.0,2.5,3160.0,12824,1.0,0.0,2.0,4.0,1820.0,1340.0,0.0,9410 Lake Washington Blvd NE,Bellevue,WA 98004,USA,1053.3333333333333,5.039872408293461
1143,373500.0,2.0,1.0,800.0,3330,1.0,0.0,0.0,3.0,800.0,0.0,0.0,108 NW 41st St,Seattle,WA 98107,USA,400.0,1.2759170653907497
1144,770000.0,4.0,2.5,2350.0,8001,2.0,0.0,0.0,4.0,2350.0,0.0,0.0,14019 SE 61st Pl,Bellevue,WA 98006,USA,587.5,3.748006379585327
1145,356000.0,2.0,1.75,1060.0,16470,1.0,0.0,0.0,3.0,1060.0,0.0,2004.0,15523 187th Ave NE,Woodinville,WA 98072,USA,530.0,1.6905901116427433
1146,625000.0,3.0,1.75,2060.0,12558,1.0,0.0,0.0,4.0,1350.0,710.0,0.0,6619 147th Ct NE,Redmond,WA 98052,USA,686.6666666666666,3.2854864433811803
1147,494400.0,2.0,1.75,1560.0,1750,1.0,0.0,0.0,4.0,780.0,780.0,0.0,115 Blaine St,Seattle,WA 98109,USA,780.0,2.488038277511962
1148,585000.0,4.0,1.75,3000.0,42200,1.0,0.0,3.0,3.0,1500.0,1500.0,2005.0,3901 Park Ave N,Renton,WA 98056,USA,750.0,4.784688995215311
1149,926300.0,3.0,1.5,1660.0,4800,2.0,0.0,0.0,3.0,1660.0,0.0,1983.0,1814 1st Ave W,Seattle,WA 98119,USA,553.3333333333334,2.6475279106858056
1150,600000.0,3.0,1.75,1650.0,5100,1.0,0.0,0.0,5.0,1040.0,610.0,0.0,547 NE 81st St,Seattle,WA 98115,USA,550.0,2.6315789473684212
1151,430000.0,4.0,3.0,3220.0,8936,2.0,0.0,0.0,3.0,2450.0,770.0,2009.0,20301 96th Ave S,Kent,WA 98031,USA,805.0,5.1355661881977674
1152,307000.0,3.0,1.5,2320.0,7500,1.0,0.0,0.0,3.0,2320.0,0.0,0.0,26905 NE Cherry St,Duvall,WA 98019,USA,773.3333333333334,3.7001594896331738
1153,604700.0,4.0,2.75,2750.0,14982,1.0,0.0,3.0,3.0,1720.0,1030.0,2013.0,27318 10th Pl S,Des Moines,WA 98198,USA,687.5,4.385964912280702
1154,219900.0,3.0,1.0,910.0,6000,1.0,0.0,0.0,2.0,910.0,0.0,0.0,303 SW 108th St,Seattle,WA 98146,USA,303.3333333333333,1.4513556618819776
1155,270000.0,2.0,1.5,840.0,867,2.0,0.0,0.0,3.0,840.0,0.0,0.0,9122 23rd Ave NE,Seattle,WA 98115,USA,420.0,1.3397129186602872
1156,432000.0,3.0,2.25,1470.0,1578,2.0,0.0,0.0,3.0,1090.0,380.0,0.0,7202 California Ave SW,Seattle,WA 98136,USA,490.0,2.3444976076555024
1157,300000.0,6.0,2.0,2040.0,10812,1.0,0.0,0.0,4.0,2040.0,0.0,0.0,555 Index Ave NE,Renton,WA 98056,USA,340.0,3.2535885167464116
1158,361000.0,3.0,1.0,1100.0,4046,1.5,0.0,4.0,4.0,1100.0,0.0,0.0,28764 Redondo Beach Dr S,Des Moines,WA 98198,USA,366.6666666666667,1.7543859649122806
1159,249950.0,2.0,1.0,940.0,8532,1.0,0.0,0.0,4.0,940.0,0.0,0.0,628 SW 136th St,Burien,WA 98166,USA,470.0,1.4992025518341308
1160,320000.0,3.0,2.0,1110.0,10500,1.0,0.0,0.0,5.0,1110.0,0.0,0.0,17040 426th Ave SE,North Bend,WA 98045,USA,370.0,1.770334928229665
1161,305000.0,4.0,1.75,2200.0,8100,1.5,0.0,0.0,5.0,1400.0,800.0,0.0,12036 23rd Ave S,Seattle,WA 98168,USA,550.0,3.508771929824561
1162,503000.0,2.0,1.75,2860.0,59612,1.0,1.0,4.0,3.0,1510.0,1350.0,2003.0,4338 SW 307th St,Federal Way,WA 98023,USA,1430.0,4.56140350877193
1163,235750.0,2.0,1.0,740.0,11250,1.0,0.0,0.0,2.0,740.0,0.0,0.0,11050 24th Pl SW,Seattle,WA 98146,USA,370.0,1.1802232854864434
1164,657000.0,4.0,1.75,2740.0,8520,1.0,0.0,2.0,3.0,1370.0,1370.0,2005.0,5524 S Morgan St,Seattle,WA 98118,USA,685.0,4.370015948963317
1165,385000.0,3.0,1.0,1250.0,7300,1.0,0.0,0.0,4.0,1250.0,0.0,0.0,16204 SE 8th St,Bellevue,WA 98008,USA,416.6666666666667,1.9936204146730463
1166,389950.0,4.0,2.5,3140.0,8060,2.0,0.0,0.0,3.0,3140.0,0.0,0.0,32800 7th Ave SW,Federal Way,WA 98023,USA,785.0,5.007974481658692
1167,150000.0,2.0,1.0,820.0,10270,1.0,0.0,0.0,3.0,820.0,0.0,2005.0,10218 Aqua Way S,Seattle,WA 98168,USA,410.0,1.3078149920255184
1168,254500.0,4.0,2.75,2570.0,7264,2.0,0.0,0.0,3.0,1720.0,850.0,2006.0,1621 56th Ct SE,Auburn,WA 98092,USA,642.5,4.098883572567783
1169,555000.0,4.0,2.25,2350.0,8140,1.0,0.0,0.0,4.0,1430.0,920.0,0.0,15800 SE 50th St,Bellevue,WA 98006,USA,587.5,3.748006379585327
1170,1075000.0,4.0,3.0,3600.0,9200,1.0,0.0,4.0,4.0,2100.0,1500.0,1992.0,2646 168th Ave SE,Bellevue,WA 98008,USA,900.0,5.741626794258373
1171,245000.0,4.0,2.0,1580.0,8000,1.0,0.0,0.0,3.0,1040.0,540.0,2011.0,2306 S 284th Pl,Federal Way,WA 98003,USA,395.0,2.5199362041467306
1172,319950.0,2.0,1.0,1070.0,5824,1.0,0.0,2.0,5.0,1070.0,0.0,0.0,7057 S Lakeridge Dr,Seattle,WA 98178,USA,535.0,1.7065390749601277
1178,400000.0,3.0,1.0,1040.0,6250,1.0,0.0,0.0,3.0,1040.0,0.0,1999.0,5440 42nd Ave SW,Seattle,WA 98136,USA,346.6666666666667,1.6586921850079746
1179,295000.0,4.0,2.0,980.0,10640,1.0,0.0,0.0,5.0,980.0,0.0,0.0,17026 426th Ave SE,North Bend,WA 98045,USA,245.0,1.5629984051036683
1180,910000.0,4.0,3.25,3340.0,10890,1.5,0.0,0.0,3.0,2240.0,1100.0,2000.0,15243 NE 71st Ct,Redmond,WA 98052,USA,835.0,5.32695374800638
1181,1150000.0,6.0,4.5,6040.0,219542,2.0,0.0,0.0,3.0,4100.0,1940.0,0.0,4616 252nd Ave SE,Issaquah,WA 98029,USA,1006.6666666666666,9.63317384370016
1182,431500.0,3.0,3.5,1900.0,1612,2.0,0.0,0.0,3.0,1430.0,470.0,0.0,6527 41st Ave SW,Seattle,WA 98136,USA,633.3333333333334,3.0303030303030303
1183,180000.0,4.0,1.5,1740.0,7292,1.0,0.0,0.0,3.0,1020.0,720.0,2003.0,13904 24th Ave S,SeaTac,WA 98168,USA,435.0,2.77511961722488
1184,677000.0,3.0,2.0,2000.0,3207,1.0,0.0,0.0,4.0,1100.0,900.0,0.0,1330 N Lucas Pl,Seattle,WA 98103,USA,666.6666666666666,3.189792663476874
1185,1180500.0,3.0,1.75,1610.0,7200,1.0,0.0,0.0,3.0,1090.0,520.0,2013.0,1015 36th Ave E,Seattle,WA 98112,USA,536.6666666666666,2.5677830940988837
1186,635700.0,4.0,2.5,3240.0,13978,1.0,0.0,0.0,3.0,1860.0,1380.0,2004.0,2069 211th Ave NE,Sammamish,WA 98074,USA,810.0,5.167464114832536
1187,482000.0,5.0,2.25,2230.0,9600,1.0,0.0,0.0,3.0,1320.0,910.0,0.0,16218 195th Pl NE,Woodinville,WA 98077,USA,446.0,3.5566188197767143
1188,168000.0,2.0,2.5,1160.0,2174,2.0,0.0,0.0,3.0,1160.0,0.0,2006.0,8601-8633 26th Ave SW,Seattle,WA 98106,USA,580.0,1.8500797448165869
1189,805000.0,4.0,2.75,2410.0,6000,1.0,0.0,0.0,5.0,1410.0,1000.0,0.0,3210 NW 58th St,Seattle,WA 98107,USA,602.5,3.843700159489633
1190,398000.0,2.0,1.0,590.0,10945,1.5,0.0,0.0,3.0,590.0,0.0,2009.0,29613-29615 232nd Ave SE,Black Diamond,WA 98010,USA,295.0,0.9409888357256778
1191,665000.0,4.0,2.5,2600.0,17388,2.0,0.0,0.0,3.0,2600.0,0.0,0.0,14623 SE 82nd Ct,Newcastle,WA 98059,USA,650.0,4.146730462519936
1192,592500.0,4.0,3.0,2170.0,8240,1.0,0.0,0.0,4.0,1370.0,800.0,0.0,18504 NE 21st St,Redmond,WA 98052,USA,542.5,3.4609250398724085
1193,940000.0,4.0,2.75,2080.0,4000,1.5,0.0,0.0,3.0,2080.0,0.0,2000.0,6042 Sycamore Ave NW,Seattle,WA 98107,USA,520.0,3.317384370015949
1194,655000.0,4.0,2.5,2860.0,12394,2.0,0.0,0.0,3.0,2860.0,0.0,0.0,2853 234th Ave SE,Sammamish,WA 98075,USA,715.0,4.56140350877193
1195,622500.0,4.0,2.5,2980.0,8107,2.0,0.0,0.0,3.0,2980.0,0.0,0.0,34823 Rhododendron Dr SE,Snoqualmie,WA 98065,USA,745.0,4.752791068580542
1196,380000.0,2.0,2.5,1230.0,987,2.0,0.0,0.0,3.0,1060.0,170.0,0.0,2031 S Washington St,Seattle,WA 98144,USA,615.0,1.9617224880382775
1197,648360.0,4.0,1.75,2260.0,7005,1.0,0.0,1.0,4.0,1130.0,1130.0,1988.0,137 18th Ave,Kirkland,WA 98033,USA,565.0,3.6044657097288675
1198,432000.0,3.0,2.75,2200.0,14925,1.0,0.0,0.0,3.0,1100.0,1100.0,0.0,21013 NE 60th Pl,Redmond,WA 98053,USA,733.3333333333334,3.508771929824561
1199,1050000.0,4.0,2.5,3030.0,12590,1.5,0.0,0.0,4.0,3030.0,0.0,0.0,3255 111th Ave SE,Bellevue,WA 98004,USA,757.5,4.832535885167464
1200,353250.0,2.0,1.0,1060.0,1600,2.0,0.0,0.0,3.0,1060.0,0.0,2014.0,1523 30th Ave S,Seattle,WA 98144,USA,530.0,1.6905901116427433
1201,1000000.0,4.0,3.0,4260.0,18687,2.0,0.0,0.0,3.0,4260.0,0.0,0.0,2432 267th Ct SE,Sammamish,WA 98075,USA,1065.0,6.794258373205742
1202,320000.0,3.0,2.25,998.0,844,2.0,0.0,0.0,3.0,798.0,200.0,0.0,820 NW 95th St,Seattle,WA 98117,USA,332.6666666666667,1.59170653907496
1203,349900.0,4.0,2.5,2052.0,3723,2.0,0.0,0.0,3.0,2052.0,0.0,0.0,35650 30th Ave S,Federal Way,WA 98003,USA,513.0,3.272727272727273
1204,330000.0,4.0,3.5,3150.0,6202,2.0,0.0,0.0,3.0,3150.0,0.0,0.0,22547 134th Pl SE,Kent,WA 98042,USA,787.5,5.023923444976076
1205,408000.0,3.0,2.25,1950.0,7221,1.0,0.0,0.0,4.0,1950.0,0.0,0.0,3742 S 192nd St,SeaTac,WA 98188,USA,650.0,3.110047846889952
1206,321000.0,3.0,2.25,1347.0,1292,3.0,0.0,0.0,3.0,1347.0,0.0,0.0,14007-14017 35th Ave NE,Seattle,WA 98125,USA,449.0,2.148325358851675
1207,1051000.0,4.0,3.75,3860.0,5474,2.5,0.0,0.0,3.0,3860.0,0.0,0.0,2603 NE Davis Loop,Issaquah,WA 98029,USA,965.0,6.156299840510367
1208,2150000.0,4.0,5.5,5060.0,10320,2.0,0.0,0.0,3.0,5060.0,0.0,0.0,1500-1598 98th Ave NE,Bellevue,WA 98004,USA,1265.0,8.070175438596491
1209,359000.0,3.0,1.5,1360.0,885,3.0,0.0,0.0,3.0,1360.0,0.0,0.0,709 N 94th St,Seattle,WA 98103,USA,453.3333333333333,2.1690590111642742
1210,300000.0,5.0,2.5,2760.0,6000,2.0,0.0,0.0,3.0,2760.0,0.0,0.0,843 S Rose St,Seattle,WA 98108,USA,552.0,4.401913875598086
1211,380000.0,5.0,3.5,2420.0,4670,2.0,0.0,0.0,3.0,2420.0,0.0,1923.0,8803 38th Ave S,Seattle,WA 98118,USA,484.0,3.8596491228070176
1212,660000.0,3.0,2.5,2450.0,4332,2.0,0.0,0.0,3.0,2450.0,0.0,0.0,10741 242nd Pl NE,Redmond,WA 98053,USA,816.6666666666666,3.9074960127591707
1213,355000.0,3.0,2.25,1280.0,959,3.0,0.0,0.0,3.0,1280.0,0.0,0.0,8526 Nesbit Ave N,Seattle,WA 98103,USA,426.6666666666667,2.041467304625199
1214,259000.0,3.0,2.5,1550.0,3569,2.0,0.0,0.0,3.0,1550.0,0.0,0.0,1506 51st St NE,Auburn,WA 98002,USA,516.6666666666666,2.4720893141945774
1215,353000.0,1.0,1.0,550.0,1279,2.0,0.0,0.0,3.0,550.0,0.0,0.0,1620 14th Ave,Seattle,WA 98122,USA,550.0,0.8771929824561403
1216,430000.0,2.0,2.5,1520.0,1588,2.0,0.0,0.0,3.0,1240.0,280.0,0.0,2310 15th Ave S,Seattle,WA 98144,USA,760.0,2.4242424242424243
1217,460000.0,3.0,1.0,1670.0,4005,1.5,0.0,0.0,4.0,1170.0,500.0,1989.0,8030 18th Ave NW,Seattle,WA 98117,USA,556.6666666666666,2.66347687400319
1218,80000.0,1.0,0.75,430.0,5050,1.0,0.0,0.0,2.0,430.0,0.0,0.0,32215 E Rutherford St,Carnation,WA 98014,USA,430.0,0.6858054226475279
1219,782000.0,4.0,2.5,2380.0,9614,2.0,0.0,0.0,4.0,2380.0,0.0,0.0,16810 SE 47th Way,Bellevue,WA 98006,USA,595.0,3.79585326953748
